3302,"""dissatisfaction""","""NEGATIVE"""
3303,"""dissatisfactory""","""NEGATIVE"""
3304,"""dissatisfied""","""NEGATIVE"""
3305,"""dissatisfies""","""NEGATIVE"""
3306,"""dissatisfy""","""NEGATIVE"""
3307,"""dissatisfying""","""NEGATIVE"""
3308,"""dissed""","""NEGATIVE"""
3309,"""dissemble""","""NEGATIVE"""
3310,"""dissembler""","""NEGATIVE"""
3311,"""dissension""","""NEGATIVE"""
3312,"""dissent""","""NEGATIVE"""
3313,"""dissenter""","""NEGATIVE"""
3314,"""dissention""","""NEGATIVE"""
3315,"""disservice""","""NEGATIVE"""
3316,"""disses""","""NEGATIVE"""
3317,"""dissidence""","""NEGATIVE"""
3318,"""dissident""","""NEGATIVE"""
3319,"""dissidents""","""NEGATIVE"""
3320,"""dissing""","""NEGATIVE"""
3321,"""dissocial""","""NEGATIVE"""
3322,"""dissolute""","""NEGATIVE"""
3323,"""dissolution""","""NEGATIVE"""
3324,"""dissonance""","""NEGATIVE"""
3325,"""dissonant""","""NEGATIVE"""
3326,"""dissonantly""","""NEGATIVE"""
3327,"""dissuade""","""NEGATIVE"""
3328,"""dissuasive""","""NEGATIVE"""
3329,"""distains""","""NEGATIVE"""
3330,"""distaste""","""NEGATIVE"""
3331,"""distasteful""","""NEGATIVE"""
3332,"""distastefully""","""NEGATIVE"""
3333,"""distort""","""NEGATIVE"""
3334,"""distorted""","""NEGATIVE"""
3335,"""distortion""","""NEGATIVE"""
3336,"""distorts""","""NEGATIVE"""
3337,"""distract""","""NEGATIVE"""
3338,"""distracting""","""NEGATIVE"""
3339,"""distraction""","""NEGATIVE"""
3340,"""distraught""","""NEGATIVE"""
3341,"""distraughtly""","""NEGATIVE"""
3342,"""distraughtness""","""NEGATIVE"""
3343,"""distress""","""NEGATIVE"""
3344,"""distressed""","""NEGATIVE"""
3345,"""distressing""","""NEGATIVE"""
3346,"""distressingly""","""NEGATIVE"""
3347,"""distrust""","""NEGATIVE"""
3348,"""distrustful""","""NEGATIVE"""
3349,"""distrusting""","""NEGATIVE"""
3350,"""disturb""","""NEGATIVE"""
3351,"""disturbance""","""NEGATIVE"""
3352,"""disturbed""","""NEGATIVE"""
3353,"""disturbing""","""NEGATIVE"""
3354,"""disturbingly""","""NEGATIVE"""
3355,"""disunity""","""NEGATIVE"""
3356,"""disvalue""","""NEGATIVE"""
3357,"""divergent""","""NEGATIVE"""
3358,"""divisive""","""NEGATIVE"""
3359,"""divisively""","""NEGATIVE"""
3360,"""divisiveness""","""NEGATIVE"""
3361,"""dizzing""","""NEGATIVE"""
3362,"""dizzingly""","""NEGATIVE"""
3363,"""dizzy""","""NEGATIVE"""
3364,"""doddering""","""NEGATIVE"""
3365,"""dodgey""","""NEGATIVE"""
3366,"""dogged""","""NEGATIVE"""
3367,"""doggedly""","""NEGATIVE"""
3368,"""dogmatic""","""NEGATIVE"""
3369,"""doldrums""","""NEGATIVE"""
3370,"""domineer""","""NEGATIVE"""
3371,"""domineering""","""NEGATIVE"""
3372,"""donside""","""NEGATIVE"""
3373,"""doom""","""NEGATIVE"""
3374,"""doomed""","""NEGATIVE"""
3375,"""doomsday""","""NEGATIVE"""
3376,"""dope""","""NEGATIVE"""
3377,"""doubt""","""NEGATIVE"""
3378,"""doubtful""","""NEGATIVE"""
3379,"""doubtfully""","""NEGATIVE"""
3380,"""doubts""","""NEGATIVE"""
3381,"""douchbag""","""NEGATIVE"""
3382,"""douchebag""","""NEGATIVE"""
3383,"""douchebags""","""NEGATIVE"""
3384,"""downbeat""","""NEGATIVE"""
3385,"""downcast""","""NEGATIVE"""
3386,"""downer""","""NEGATIVE"""
3387,"""downfall""","""NEGATIVE"""
3388,"""downfallen""","""NEGATIVE"""
3389,"""downgrade""","""NEGATIVE"""
3390,"""downhearted""","""NEGATIVE"""
3391,"""downheartedly""","""NEGATIVE"""
3392,"""downhill""","""NEGATIVE"""
3393,"""downside""","""NEGATIVE"""
3394,"""downsides""","""NEGATIVE"""
3395,"""downturn""","""NEGATIVE"""
3396,"""downturns""","""NEGATIVE"""
3397,"""drab""","""NEGATIVE"""
3398,"""draconian""","""NEGATIVE"""
3399,"""draconic""","""NEGATIVE"""
3400,"""drag""","""NEGATIVE"""
3401,"""dragged""","""NEGATIVE"""
3402,"""dragging""","""NEGATIVE"""
3403,"""dragoon""","""NEGATIVE"""
3404,"""drags""","""NEGATIVE"""
3405,"""drain""","""NEGATIVE"""
3406,"""drained""","""NEGATIVE"""
3407,"""draining""","""NEGATIVE"""
3408,"""drains""","""NEGATIVE"""
3409,"""drastic""","""NEGATIVE"""
3410,"""drastically""","""NEGATIVE"""
3411,"""drawback""","""NEGATIVE"""
3412,"""drawbacks""","""NEGATIVE"""
3413,"""dread""","""NEGATIVE"""
3414,"""dreadful""","""NEGATIVE"""
3415,"""dreadfully""","""NEGATIVE"""
3416,"""dreadfulness""","""NEGATIVE"""
3417,"""dreary""","""NEGATIVE"""
3418,"""dripped""","""NEGATIVE"""
3419,"""dripping""","""NEGATIVE"""
3420,"""drippy""","""NEGATIVE"""
3421,"""drips""","""NEGATIVE"""
3422,"""drones""","""NEGATIVE"""
3423,"""droop""","""NEGATIVE"""
3424,"""droops""","""NEGATIVE"""
3425,"""drop-out""","""NEGATIVE"""
3426,"""drop-outs""","""NEGATIVE"""
3427,"""dropout""","""NEGATIVE"""
3428,"""dropouts""","""NEGATIVE"""
3429,"""drought""","""NEGATIVE"""
3430,"""drowning""","""NEGATIVE"""
3431,"""drunk""","""NEGATIVE"""
3432,"""drunkard""","""NEGATIVE"""
3433,"""drunken""","""NEGATIVE"""
3434,"""dubious""","""NEGATIVE"""
3435,"""dubiously""","""NEGATIVE"""
3436,"""dubitable""","""NEGATIVE"""
3437,"""dud""","""NEGATIVE"""
3438,"""dull""","""NEGATIVE"""
3439,"""dullard""","""NEGATIVE"""
3440,"""dumb""","""NEGATIVE"""
3441,"""dumbfound""","""NEGATIVE"""
3442,"""dump""","""NEGATIVE"""
3443,"""dumped""","""NEGATIVE"""
3444,"""dumping""","""NEGATIVE"""
3445,"""dumps""","""NEGATIVE"""
3446,"""dunce""","""NEGATIVE"""
3447,"""dungeon""","""NEGATIVE"""
3448,"""dungeons""","""NEGATIVE"""
3449,"""dupe""","""NEGATIVE"""
3450,"""dust""","""NEGATIVE"""
3451,"""dusty""","""NEGATIVE"""
3452,"""dwindling""","""NEGATIVE"""
3453,"""dying""","""NEGATIVE"""
3454,"""earsplitting""","""NEGATIVE"""
3455,"""eccentric""","""NEGATIVE"""
3456,"""eccentricity""","""NEGATIVE"""
3457,"""effigy""","""NEGATIVE"""
3458,"""effrontery""","""NEGATIVE"""
3459,"""egocentric""","""NEGATIVE"""
3460,"""egomania""","""NEGATIVE"""
3461,"""egotism""","""NEGATIVE"""
3462,"""egotistical""","""NEGATIVE"""
3463,"""egotistically""","""NEGATIVE"""
3464,"""egregious""","""NEGATIVE"""
3465,"""egregiously""","""NEGATIVE"""
3466,"""election-rigger""","""NEGATIVE"""
3467,"""elimination""","""NEGATIVE"""
3468,"""emaciated""","""NEGATIVE"""
3469,"""emasculate""","""NEGATIVE"""
3470,"""embarrass""","""NEGATIVE"""
3471,"""embarrassing""","""NEGATIVE"""
3472,"""embarrassingly""","""NEGATIVE"""
3473,"""embarrassment""","""NEGATIVE"""
3474,"""embattled""","""NEGATIVE"""
3475,"""embroil""","""NEGATIVE"""
3476,"""embroiled""","""NEGATIVE"""
3477,"""embroilment""","""NEGATIVE"""
3478,"""emergency""","""NEGATIVE"""
3479,"""emphatic""","""NEGATIVE"""
3480,"""emphatically""","""NEGATIVE"""
3481,"""emptiness""","""NEGATIVE"""
3482,"""encroach""","""NEGATIVE"""
3483,"""encroachment""","""NEGATIVE"""
3484,"""endanger""","""NEGATIVE"""
3485,"""enemies""","""NEGATIVE"""
3486,"""enemy""","""NEGATIVE"""
3487,"""enervate""","""NEGATIVE"""
3488,"""enfeeble""","""NEGATIVE"""
3489,"""enflame""","""NEGATIVE"""
3490,"""engulf""","""NEGATIVE"""
3491,"""enjoin""","""NEGATIVE"""
3492,"""enmity""","""NEGATIVE"""
3493,"""enrage""","""NEGATIVE"""
3494,"""enraged""","""NEGATIVE"""
3495,"""enraging""","""NEGATIVE"""
3496,"""enslave""","""NEGATIVE"""
3497,"""entangle""","""NEGATIVE"""
3498,"""entanglement""","""NEGATIVE"""
3499,"""entrap""","""NEGATIVE"""
3500,"""entrapment""","""NEGATIVE"""
3501,"""envious""","""NEGATIVE"""
3502,"""enviously""","""NEGATIVE"""
3503,"""enviousness""","""NEGATIVE"""
3504,"""epidemic""","""NEGATIVE"""
3505,"""equivocal""","""NEGATIVE"""
3506,"""erase""","""NEGATIVE"""
3507,"""erode""","""NEGATIVE"""
3508,"""erodes""","""NEGATIVE"""
3509,"""erosion""","""NEGATIVE"""
3510,"""err""","""NEGATIVE"""
3511,"""errant""","""NEGATIVE"""
3512,"""erratic""","""NEGATIVE"""
3513,"""erratically""","""NEGATIVE"""
3514,"""erroneous""","""NEGATIVE"""
3515,"""erroneously""","""NEGATIVE"""
3516,"""error""","""NEGATIVE"""
3517,"""errors""","""NEGATIVE"""
3518,"""eruptions""","""NEGATIVE"""
3519,"""escapade""","""NEGATIVE"""
3520,"""eschew""","""NEGATIVE"""
3521,"""estranged""","""NEGATIVE"""
3522,"""evade""","""NEGATIVE"""
3523,"""evasion""","""NEGATIVE"""
3524,"""evasive""","""NEGATIVE"""
3525,"""evil""","""NEGATIVE"""
3526,"""evildoer""","""NEGATIVE"""
3527,"""evils""","""NEGATIVE"""
3528,"""eviscerate""","""NEGATIVE"""
3529,"""exacerbate""","""NEGATIVE"""
3530,"""exagerate""","""NEGATIVE"""
3531,"""exagerated""","""NEGATIVE"""
3532,"""exagerates""","""NEGATIVE"""
3533,"""exaggerate""","""NEGATIVE"""
3534,"""exaggeration""","""NEGATIVE"""
3535,"""exasperate""","""NEGATIVE"""
3536,"""exasperated""","""NEGATIVE"""
3537,"""exasperating""","""NEGATIVE"""
3538,"""exasperatingly""","""NEGATIVE"""
3539,"""exasperation""","""NEGATIVE"""
3540,"""excessive""","""NEGATIVE"""
3541,"""excessively""","""NEGATIVE"""
3542,"""exclusion""","""NEGATIVE"""
3543,"""excoriate""","""NEGATIVE"""
3544,"""excruciating""","""NEGATIVE"""
3545,"""excruciatingly""","""NEGATIVE"""
3546,"""excuse""","""NEGATIVE"""
3547,"""excuses""","""NEGATIVE"""
3548,"""execrate""","""NEGATIVE"""
3549,"""exhaust""","""NEGATIVE"""
3550,"""exhausted""","""NEGATIVE"""
3551,"""exhaustion""","""NEGATIVE"""
3552,"""exhausts""","""NEGATIVE"""
3553,"""exhorbitant""","""NEGATIVE"""
3554,"""exhort""","""NEGATIVE"""
3555,"""exile""","""NEGATIVE"""
3556,"""exorbitant""","""NEGATIVE"""
3557,"""exorbitantance""","""NEGATIVE"""
3558,"""exorbitantly""","""NEGATIVE"""
3559,"""expel""","""NEGATIVE"""
3560,"""expensive""","""NEGATIVE"""
3561,"""expire""","""NEGATIVE"""
3562,"""expired""","""NEGATIVE"""
3563,"""explode""","""NEGATIVE"""
3564,"""exploit""","""NEGATIVE"""
3565,"""exploitation""","""NEGATIVE"""
3566,"""explosive""","""NEGATIVE"""
3567,"""expropriate""","""NEGATIVE"""
3568,"""expropriation""","""NEGATIVE"""
3569,"""expulse""","""NEGATIVE"""
3570,"""expunge""","""NEGATIVE"""
3571,"""exterminate""","""NEGATIVE"""
3572,"""extermination""","""NEGATIVE"""
3573,"""extinguish""","""NEGATIVE"""
3574,"""extort""","""NEGATIVE"""
3575,"""extortion""","""NEGATIVE"""
3576,"""extraneous""","""NEGATIVE"""
3577,"""extravagance""","""NEGATIVE"""
3578,"""extravagant""","""NEGATIVE"""
3579,"""extravagantly""","""NEGATIVE"""
3580,"""extremism""","""NEGATIVE"""
3581,"""extremist""","""NEGATIVE"""
3582,"""extremists""","""NEGATIVE"""
3583,"""eyesore""","""NEGATIVE"""
3584,"""f**k""","""NEGATIVE"""
3585,"""fabricate""","""NEGATIVE"""
3586,"""fabrication""","""NEGATIVE"""
3587,"""facetious""","""NEGATIVE"""
3588,"""facetiously""","""NEGATIVE"""
3589,"""fail""","""NEGATIVE"""
3590,"""failed""","""NEGATIVE"""
3591,"""failing""","""NEGATIVE"""
3592,"""fails""","""NEGATIVE"""
3593,"""failure""","""NEGATIVE"""
3594,"""failures""","""NEGATIVE"""
3595,"""faint""","""NEGATIVE"""
3596,"""fainthearted""","""NEGATIVE"""
3597,"""faithless""","""NEGATIVE"""
3598,"""fake""","""NEGATIVE"""
3599,"""fall""","""NEGATIVE"""
3600,"""fallacies""","""NEGATIVE"""
3601,"""fallacious""","""NEGATIVE"""
3602,"""fallaciously""","""NEGATIVE"""
3603,"""fallaciousness""","""NEGATIVE"""
3604,"""fallacy""","""NEGATIVE"""
3605,"""fallen""","""NEGATIVE"""
3606,"""falling""","""NEGATIVE"""
3607,"""fallout""","""NEGATIVE"""
3608,"""falls""","""NEGATIVE"""
3609,"""FALSE""","""NEGATIVE"""
3610,"""falsehood""","""NEGATIVE"""
3611,"""falsely""","""NEGATIVE"""
3612,"""falsify""","""NEGATIVE"""
3613,"""falter""","""NEGATIVE"""
3614,"""faltered""","""NEGATIVE"""
3615,"""famine""","""NEGATIVE"""
3616,"""famished""","""NEGATIVE"""
3617,"""fanatic""","""NEGATIVE"""
3618,"""fanatical""","""NEGATIVE"""
3619,"""fanatically""","""NEGATIVE"""
3620,"""fanaticism""","""NEGATIVE"""
3621,"""fanatics""","""NEGATIVE"""
3622,"""fanciful""","""NEGATIVE"""
3623,"""far-fetched""","""NEGATIVE"""
3624,"""farce""","""NEGATIVE"""
3625,"""farcical""","""NEGATIVE"""
3626,"""farcical-yet-provocative""","""NEGATIVE"""
3627,"""farcically""","""NEGATIVE"""
3628,"""farfetched""","""NEGATIVE"""
3629,"""fascism""","""NEGATIVE"""
3630,"""fascist""","""NEGATIVE"""
3631,"""fastidious""","""NEGATIVE"""
3632,"""fastidiously""","""NEGATIVE"""
3633,"""fastuous""","""NEGATIVE"""
3634,"""fat""","""NEGATIVE"""
3635,"""fat-cat""","""NEGATIVE"""
3636,"""fat-cats""","""NEGATIVE"""
3637,"""fatal""","""NEGATIVE"""
3638,"""fatalistic""","""NEGATIVE"""
3639,"""fatalistically""","""NEGATIVE"""
3640,"""fatally""","""NEGATIVE"""
3641,"""fatcat""","""NEGATIVE"""
3642,"""fatcats""","""NEGATIVE"""
3643,"""fateful""","""NEGATIVE"""
3644,"""fatefully""","""NEGATIVE"""
3645,"""fathomless""","""NEGATIVE"""
3646,"""fatigue""","""NEGATIVE"""
3647,"""fatigued""","""NEGATIVE"""
3648,"""fatique""","""NEGATIVE"""
3649,"""fatty""","""NEGATIVE"""
3650,"""fatuity""","""NEGATIVE"""
3651,"""fatuous""","""NEGATIVE"""
3652,"""fatuously""","""NEGATIVE"""
3653,"""fault""","""NEGATIVE"""
3654,"""faults""","""NEGATIVE"""
3655,"""faulty""","""NEGATIVE"""
3656,"""fawningly""","""NEGATIVE"""
3657,"""faze""","""NEGATIVE"""
3658,"""fear""","""NEGATIVE"""
3659,"""fearful""","""NEGATIVE"""
3660,"""fearfully""","""NEGATIVE"""
3661,"""fears""","""NEGATIVE"""
3662,"""fearsome""","""NEGATIVE"""
3663,"""feckless""","""NEGATIVE"""
3664,"""feeble""","""NEGATIVE"""
3665,"""feeblely""","""NEGATIVE"""
3666,"""feebleminded""","""NEGATIVE"""
3667,"""feign""","""NEGATIVE"""
3668,"""feint""","""NEGATIVE"""
3669,"""fell""","""NEGATIVE"""
3670,"""felon""","""NEGATIVE"""
3671,"""felonious""","""NEGATIVE"""
3672,"""ferociously""","""NEGATIVE"""
3673,"""ferocity""","""NEGATIVE"""
3674,"""fetid""","""NEGATIVE"""
3675,"""fever""","""NEGATIVE"""
3676,"""feverish""","""NEGATIVE"""
3677,"""fevers""","""NEGATIVE"""
3678,"""fiasco""","""NEGATIVE"""
3679,"""fib""","""NEGATIVE"""
3680,"""fibber""","""NEGATIVE"""
3681,"""fickle""","""NEGATIVE"""
3682,"""fiction""","""NEGATIVE"""
3683,"""fictional""","""NEGATIVE"""
3684,"""fictitious""","""NEGATIVE"""
3685,"""fidget""","""NEGATIVE"""
3686,"""fidgety""","""NEGATIVE"""
3687,"""fiend""","""NEGATIVE"""
3688,"""fiendish""","""NEGATIVE"""
3689,"""fierce""","""NEGATIVE"""
3690,"""figurehead""","""NEGATIVE"""
3691,"""filth""","""NEGATIVE"""
3692,"""filthy""","""NEGATIVE"""
3693,"""finagle""","""NEGATIVE"""
3694,"""finicky""","""NEGATIVE"""
3695,"""fissures""","""NEGATIVE"""
3696,"""fist""","""NEGATIVE"""
3697,"""flabbergast""","""NEGATIVE"""
3698,"""flabbergasted""","""NEGATIVE"""
3699,"""flagging""","""NEGATIVE"""
3700,"""flagrant""","""NEGATIVE"""
3701,"""flagrantly""","""NEGATIVE"""
3702,"""flair""","""NEGATIVE"""
3703,"""flairs""","""NEGATIVE"""
3704,"""flak""","""NEGATIVE"""
3705,"""flake""","""NEGATIVE"""
3706,"""flakey""","""NEGATIVE"""
3707,"""flakieness""","""NEGATIVE"""
3708,"""flaking""","""NEGATIVE"""
3709,"""flaky""","""NEGATIVE"""
3710,"""flare""","""NEGATIVE"""
3711,"""flares""","""NEGATIVE"""
3712,"""flareup""","""NEGATIVE"""
3713,"""flareups""","""NEGATIVE"""
3714,"""flat-out""","""NEGATIVE"""
3715,"""flaunt""","""NEGATIVE"""
3716,"""flaw""","""NEGATIVE"""
3717,"""flawed""","""NEGATIVE"""
3718,"""flaws""","""NEGATIVE"""
3719,"""flee""","""NEGATIVE"""
3720,"""fleed""","""NEGATIVE"""
3721,"""fleeing""","""NEGATIVE"""
3722,"""fleer""","""NEGATIVE"""
3723,"""flees""","""NEGATIVE"""
3724,"""fleeting""","""NEGATIVE"""
3725,"""flicering""","""NEGATIVE"""
3726,"""flicker""","""NEGATIVE"""
3727,"""flickering""","""NEGATIVE"""
3728,"""flickers""","""NEGATIVE"""
3729,"""flighty""","""NEGATIVE"""
3730,"""flimflam""","""NEGATIVE"""
3731,"""flimsy""","""NEGATIVE"""
3732,"""flirt""","""NEGATIVE"""
3733,"""flirty""","""NEGATIVE"""
3734,"""floored""","""NEGATIVE"""
3735,"""flounder""","""NEGATIVE"""
3736,"""floundering""","""NEGATIVE"""
3737,"""flout""","""NEGATIVE"""
3738,"""fluster""","""NEGATIVE"""
3739,"""foe""","""NEGATIVE"""
3740,"""fool""","""NEGATIVE"""
3741,"""fooled""","""NEGATIVE"""
3742,"""foolhardy""","""NEGATIVE"""
3743,"""foolish""","""NEGATIVE"""
3744,"""foolishly""","""NEGATIVE"""
3745,"""foolishness""","""NEGATIVE"""
3746,"""forbid""","""NEGATIVE"""
3747,"""forbidden""","""NEGATIVE"""
3748,"""forbidding""","""NEGATIVE"""
3749,"""forceful""","""NEGATIVE"""
3750,"""foreboding""","""NEGATIVE"""
3751,"""forebodingly""","""NEGATIVE"""
3752,"""forfeit""","""NEGATIVE"""
3753,"""forged""","""NEGATIVE"""
3754,"""forgetful""","""NEGATIVE"""
3755,"""forgetfully""","""NEGATIVE"""
3756,"""forgetfulness""","""NEGATIVE"""
3757,"""forlorn""","""NEGATIVE"""
3758,"""forlornly""","""NEGATIVE"""
3759,"""forsake""","""NEGATIVE"""
3760,"""forsaken""","""NEGATIVE"""
3761,"""forswear""","""NEGATIVE"""
3762,"""foul""","""NEGATIVE"""
3763,"""foully""","""NEGATIVE"""
3764,"""foulness""","""NEGATIVE"""
3765,"""fractious""","""NEGATIVE"""
3766,"""fractiously""","""NEGATIVE"""
3767,"""fracture""","""NEGATIVE"""
3768,"""fragile""","""NEGATIVE"""
3769,"""fragmented""","""NEGATIVE"""
3770,"""frail""","""NEGATIVE"""
3771,"""frantic""","""NEGATIVE"""
3772,"""frantically""","""NEGATIVE"""
3773,"""franticly""","""NEGATIVE"""
3774,"""fraud""","""NEGATIVE"""
3775,"""fraudulent""","""NEGATIVE"""
3776,"""fraught""","""NEGATIVE"""
3777,"""frazzle""","""NEGATIVE"""
3778,"""frazzled""","""NEGATIVE"""
3779,"""freak""","""NEGATIVE"""
3780,"""freaking""","""NEGATIVE"""
3781,"""freakish""","""NEGATIVE"""
3782,"""freakishly""","""NEGATIVE"""
3783,"""freaks""","""NEGATIVE"""
3784,"""freeze""","""NEGATIVE"""
3785,"""freezes""","""NEGATIVE"""
3786,"""freezing""","""NEGATIVE"""
3787,"""frenetic""","""NEGATIVE"""
3788,"""frenetically""","""NEGATIVE"""
3789,"""frenzied""","""NEGATIVE"""
3790,"""frenzy""","""NEGATIVE"""
3791,"""fret""","""NEGATIVE"""
3792,"""fretful""","""NEGATIVE"""
3793,"""frets""","""NEGATIVE"""
3794,"""friction""","""NEGATIVE"""
3795,"""frictions""","""NEGATIVE"""
3796,"""fried""","""NEGATIVE"""
3797,"""friggin""","""NEGATIVE"""
3798,"""frigging""","""NEGATIVE"""
3799,"""fright""","""NEGATIVE"""
3800,"""frighten""","""NEGATIVE"""
3801,"""frightening""","""NEGATIVE"""
3802,"""frighteningly""","""NEGATIVE"""
3803,"""frightful""","""NEGATIVE"""
3804,"""frightfully""","""NEGATIVE"""
3805,"""frigid""","""NEGATIVE"""
3806,"""frost""","""NEGATIVE"""
3807,"""frown""","""NEGATIVE"""
3808,"""froze""","""NEGATIVE"""
3809,"""frozen""","""NEGATIVE"""
3810,"""fruitless""","""NEGATIVE"""
3811,"""fruitlessly""","""NEGATIVE"""
3812,"""frustrate""","""NEGATIVE"""
3813,"""frustrated""","""NEGATIVE"""
3814,"""frustrates""","""NEGATIVE"""
3815,"""frustrating""","""NEGATIVE"""
3816,"""frustratingly""","""NEGATIVE"""
3817,"""frustration""","""NEGATIVE"""
3818,"""frustrations""","""NEGATIVE"""
3819,"""fuck""","""NEGATIVE"""
3820,"""fucking""","""NEGATIVE"""
3821,"""fudge""","""NEGATIVE"""
3822,"""fugitive""","""NEGATIVE"""
3823,"""full-blown""","""NEGATIVE"""
3824,"""fulminate""","""NEGATIVE"""
3825,"""fumble""","""NEGATIVE"""
3826,"""fume""","""NEGATIVE"""
3827,"""fumes""","""NEGATIVE"""
3828,"""fundamentalism""","""NEGATIVE"""
3829,"""funky""","""NEGATIVE"""
3830,"""funnily""","""NEGATIVE"""
3831,"""funny""","""NEGATIVE"""
3832,"""furious""","""NEGATIVE"""
3833,"""furiously""","""NEGATIVE"""
3834,"""furor""","""NEGATIVE"""
3835,"""fury""","""NEGATIVE"""
3836,"""fuss""","""NEGATIVE"""
3837,"""fussy""","""NEGATIVE"""
3838,"""fustigate""","""NEGATIVE"""
3839,"""fusty""","""NEGATIVE"""
3840,"""futile""","""NEGATIVE"""
3841,"""futilely""","""NEGATIVE"""
3842,"""futility""","""NEGATIVE"""
3843,"""fuzzy""","""NEGATIVE"""
3844,"""gabble""","""NEGATIVE"""
3845,"""gaff""","""NEGATIVE"""
3846,"""gaffe""","""NEGATIVE"""
3847,"""gainsay""","""NEGATIVE"""
3848,"""gainsayer""","""NEGATIVE"""
3849,"""gall""","""NEGATIVE"""
3850,"""galling""","""NEGATIVE"""
3851,"""gallingly""","""NEGATIVE"""
3852,"""galls""","""NEGATIVE"""
3853,"""gangster""","""NEGATIVE"""
3854,"""gape""","""NEGATIVE"""
3855,"""garbage""","""NEGATIVE"""
3856,"""garish""","""NEGATIVE"""
3857,"""gasp""","""NEGATIVE"""
3858,"""gauche""","""NEGATIVE"""
3859,"""gaudy""","""NEGATIVE"""
3860,"""gawk""","""NEGATIVE"""
3861,"""gawky""","""NEGATIVE"""
3862,"""geezer""","""NEGATIVE"""
3863,"""genocide""","""NEGATIVE"""
3864,"""get-rich""","""NEGATIVE"""
3865,"""ghastly""","""NEGATIVE"""
3866,"""ghetto""","""NEGATIVE"""
3867,"""ghosting""","""NEGATIVE"""
3868,"""gibber""","""NEGATIVE"""
3869,"""gibberish""","""NEGATIVE"""
3870,"""gibe""","""NEGATIVE"""
3871,"""giddy""","""NEGATIVE"""
3872,"""gimmick""","""NEGATIVE"""
3873,"""gimmicked""","""NEGATIVE"""
3874,"""gimmicking""","""NEGATIVE"""
3875,"""gimmicks""","""NEGATIVE"""
3876,"""gimmicky""","""NEGATIVE"""
3877,"""glare""","""NEGATIVE"""
3878,"""glaringly""","""NEGATIVE"""
3879,"""glib""","""NEGATIVE"""
3880,"""glibly""","""NEGATIVE"""
3881,"""glitch""","""NEGATIVE"""
3882,"""glitches""","""NEGATIVE"""
3883,"""gloatingly""","""NEGATIVE"""
3884,"""gloom""","""NEGATIVE"""
3885,"""gloomy""","""NEGATIVE"""
3886,"""glower""","""NEGATIVE"""
3887,"""glum""","""NEGATIVE"""
3888,"""glut""","""NEGATIVE"""
3889,"""gnawing""","""NEGATIVE"""
3890,"""goad""","""NEGATIVE"""
3891,"""goading""","""NEGATIVE"""
3892,"""god-awful""","""NEGATIVE"""
3893,"""goof""","""NEGATIVE"""
3894,"""goofy""","""NEGATIVE"""
3895,"""goon""","""NEGATIVE"""
3896,"""gossip""","""NEGATIVE"""
3897,"""graceless""","""NEGATIVE"""
3898,"""gracelessly""","""NEGATIVE"""
3899,"""graft""","""NEGATIVE"""
3900,"""grainy""","""NEGATIVE"""
3901,"""grapple""","""NEGATIVE"""
3902,"""grate""","""NEGATIVE"""
3903,"""grating""","""NEGATIVE"""
3904,"""gravely""","""NEGATIVE"""
3905,"""greasy""","""NEGATIVE"""
3906,"""greed""","""NEGATIVE"""
3907,"""greedy""","""NEGATIVE"""
3908,"""grief""","""NEGATIVE"""
3909,"""grievance""","""NEGATIVE"""
3910,"""grievances""","""NEGATIVE"""
3911,"""grieve""","""NEGATIVE"""
3912,"""grieving""","""NEGATIVE"""
3913,"""grievous""","""NEGATIVE"""
3914,"""grievously""","""NEGATIVE"""
3915,"""grim""","""NEGATIVE"""
3916,"""grimace""","""NEGATIVE"""
3917,"""grind""","""NEGATIVE"""
3918,"""gripe""","""NEGATIVE"""
3919,"""gripes""","""NEGATIVE"""
3920,"""grisly""","""NEGATIVE"""
3921,"""gritty""","""NEGATIVE"""
3922,"""gross""","""NEGATIVE"""
3923,"""grossly""","""NEGATIVE"""
3924,"""grotesque""","""NEGATIVE"""
3925,"""grouch""","""NEGATIVE"""
3926,"""grouchy""","""NEGATIVE"""
3927,"""groundless""","""NEGATIVE"""
3928,"""grouse""","""NEGATIVE"""
3929,"""growl""","""NEGATIVE"""
3930,"""grudge""","""NEGATIVE"""
3931,"""grudges""","""NEGATIVE"""
3932,"""grudging""","""NEGATIVE"""
3933,"""grudgingly""","""NEGATIVE"""
3934,"""gruesome""","""NEGATIVE"""
3935,"""gruesomely""","""NEGATIVE"""
3936,"""gruff""","""NEGATIVE"""
3937,"""grumble""","""NEGATIVE"""
3938,"""grumpier""","""NEGATIVE"""
3939,"""grumpiest""","""NEGATIVE"""
3940,"""grumpily""","""NEGATIVE"""
3941,"""grumpish""","""NEGATIVE"""
3942,"""grumpy""","""NEGATIVE"""
3943,"""guile""","""NEGATIVE"""
3944,"""guilt""","""NEGATIVE"""
3945,"""guiltily""","""NEGATIVE"""
3946,"""guilty""","""NEGATIVE"""
3947,"""gullible""","""NEGATIVE"""
3948,"""gutless""","""NEGATIVE"""
3949,"""gutter""","""NEGATIVE"""
3950,"""hack""","""NEGATIVE"""
3951,"""hacks""","""NEGATIVE"""
3952,"""haggard""","""NEGATIVE"""
3953,"""haggle""","""NEGATIVE"""
3954,"""hairloss""","""NEGATIVE"""
3955,"""halfhearted""","""NEGATIVE"""
3956,"""halfheartedly""","""NEGATIVE"""
